company,job title,level,full description,seniority level,employment type,job function,industries,job id
Nationwide Therapy Group,Travel Nurse - RN - ICU - Intensive Care Unit,Mid-Senior level,"NationWide Therapy Group is seeking an experienced Intensive Care Unit Registered Nurse for an exciting Travel Nursing job in Glendale, AZ. Shift: 3x12 hr days Start Date: 04/29/2024 Duration: 13 weeks Pay: $2448 / WeekAbout NationWide Therapy GroupNationwide Therapy Group is a leading provider of healthcare staff in all 50 states. We specialize in all areas of nursing, allied health, and rehab therapy.At NTG, our vision is a transparent relationship with you, the healthcare professional. Through traveler empowerment and education, we are here to help guide you through the ever-changing landscape of healthcare contract work.Your adventure begins here! Outdoor hiking excursions? No problem. Rather soak up some sun at the beach on your days off? We've got you covered! NTG partners with healthcare facilities across the country. Whether you're money-motivated or looking to explore a new location, we're here to help every step of the way.",Mid-Senior level,Contract,Health Care Provider,Human Resources Services,3873961785
Cogent Communications,Regional Account Manager,Mid-Senior level,"Selling a must-have:Imagine life without the Internet. Your communications are paralyzed. Your business is crippled. Internet is a must-have for every company, for every person. At Cogent, you’re armed with selling a “must-have” connection to the Internet instead of a “nice-to-have” new software suite or billing platform. You’re selling a service to a business that can not function without it.Established and reputable:Cogent is a Global Internet Service Provider, consistently ranked as one of the top five networks in the world. Backed by Cisco Systems, we provide Internet service in over 216 markets globally. We were once a startup funded by venture capital. And while we have matured into a stable, publicly traded ( NASDAQ: CCOI) company, we’ve retained our startup mentality—transparency in operations, open dialogue among departments, and fresh perspective from our newest employees. We omit titles from our business cards to deemphasize organizational hierarchy and bureaucracy.The Sales Organization:Cogent Sales is a group of 600 enthusiastic, fearless professionals who persevere through successes and failures, while continually learning and growing. We are new grads entering the workforce; young professionals starting our careers and experienced professionals. We all share a professional passion for professional development and achievement.Onboarding and Training:Four-week immersion program that provides Orientation, Product and Network Training, hands-on Systems Workshop, and a Sales Fundamentals Workshop upon joining Cogent. Self-paced online monthly training teaching you about the industry, our products, and services, resources available to you, and sales fundamentals.Resource mentorship with a sales coach and technical resource assigned to you on your first day in your seat to work with you as you learn about Cogent and its differentiators.Weekly 1:1 coaching and training from your Sales Management team.Quarterly roundtables and training.Internal product certifications are available.Upon transitioning to new sales roles, position-specific training is available.Responsibilities for a Regional Account Manager:Identify new business opportunities within a prescribed Regional Sales Territory via sourcing and prospecting efforts through a high volume of direct calling and emailing efforts.Strategize with your Sales Management team on how to sell into your region’s largest commercial and retail buildings, office parks, and professional campuses.Compliment prospecting and selling efforts with fieldwork such as building walks, lobby events, property management relationships, and customer face-to-face meetings.Learn how to understand a customer’s need and then educate them on the connectivity solutions that Cogent can provide to them via consultative and relationship-building selling techniques.Consistently update your efforts in our Customer Relationship Management system.Achieve targeted monthly revenue goals.Qualifications:0-2+ years of solid, sales experience.Strong oral and written communication skills are a must.Ability to work in a fast-paced, team environment with revenue deadlines.Working knowledge of computer applications such as Microsoft Office and software applications.Work Environment:To best support your success, this is an in-office position five days a week, allowing for focused mentorship, training and personal coaching.COVID-19 Policy:Cogent has adopted a mandatory vaccination and booster policy that requires all U.S. employees to be fully vaccinated ( including booster shots when eligible) against COVID-19. Before beginning employment, new employees must provide proof of vaccination or apply for and receive an accommodation to be exempt from the policy. By applying or submitting my resume for this position, I understand that is an in-office position and agree to abide Cogent’s mandatory vaccination policy.“Cogent’s competitive advantage lies in our people...their spirit, their energy and their commitment.” -Dave Schaeffer, Founder & CEOCogent Communications is an Equal Opportunity Employer.",Mid-Senior level,Full-time,Sales and Business Development,Telecommunications,3876184001
Talentify.io,Business Systems Analyst - Remote,Mid-Senior level,"Employer Industry: Healthcare ServicesWhy Consider This Job Opportunity Salary up to $80,000 Opportunity for career advancement and growth within the organization Supportive and collaborative work environment Chance to make a positive impact on patient outcomes Training and development opportunities providedWhat To Expect (Job Responsibilities) Analyze and present application requirements, utilization, and trends across Lifepoint markets Coordinate application changes, including maintenance/patches and software changes Serve as the subject matter expert for business processes, improvements, and solutions deployments Build business tools for existing and new sites Support quality initiatives and recommend system solutions to enhance technology solutions for improved patient outcomesWhat Is Required (Qualifications) Associate Degree or equivalent combination of education, experience, and training Minimum 2 years of experience in a business setting At least 1 year of experience with application and systems implementations Healthcare background preferredHow To Stand Out (Preferred Qualifications) 0-2 years of experience in the healthcare industry Experience with healthcare-related systems and applications#HealthcareServices #BusinessAnalyst #CareerOpportunity #CompetitivePay #TrainingProvidedAt Talentify, we prioritize candidate privacy and champion equal-opportunity employment. Central to our mission is our partnership with companies that share this commitment. We aim to foster a fair, transparent, and secure hiring environment for all. If you encounter any employer not adhering to these principles, please bring it to our attention immediately. Talentify is not the EOR (Employer of Record) for this position. Our role in this specific opportunity is to connect outstanding candidates with a top-tier employer.Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS.",Mid-Senior level,Full-time,Analyst,Staffing and Recruiting,3876343625
Baylor Scott & White Health,Multimodality Technologist,Mid-Senior level,"BSW Lakeway Medical Center CT/XrayPRN- Shifts May VaryBenefitsOur competitive benefits package empowers you to live well and provides:Eligibility on day 1 for all benefitsDollar-for-dollar 401(k) match, up to 5%Debt-free tuition help, offering access to many no-cost and low-cost degrees, certificates and moreImmediate access to time off benefitsAt Baylor Scott & White Health, your well-being is our top priority. Visit BSWHealth.com/Benefitsto learn about all of our programs that helps mind, body and spiritNote: Benefits may vary based on position type and/or levelAbout UsBaylor Scott & White has been certified as a“Great Place to Work”.There are many reasons to join our team of Imaging professionals.Our magnet-awarded facilities include teaching hospitals and offer career growth.At Baylor Scott & White we value our team members. Our thriving diverse culture promotes self-careand work-life balance.Reasons to join the most rewarded healthcare system in Texas include:Flexible work schedulingCareer advancement/ Leadership opportunitiesRelocation assistanceIntraoperative- dedicated OR technologistsVarious shifts available for 8, 10 or 12 hoursEnhanced shift differential payTuition: Fully funded bachelor’s and master’s degreesCompetitive Wages and IncentivesCross-training across modalitiesWork in your preferred setting: Academic Level 1 trauma center/ Community Hospital/ Pediatric Hospital/ Ambulatory and Specialty ClinicsJob SummaryThe Multimodality Technologist, under general supervision of a Radiologist, performs imaging procedures in two or more disciplines, with a 50% focus in an advanced discipline such as CT, MR, Nuc Med or IR, on ambulatory and hospital patients as requested by a physician or other licensed provider for the diagnosis of disease and injury in accordance with established protocols.Essential Functions Of The RolePerforms high quality multimodality procedures, according to exam protocol and in a timely manner. Maintains production and quality of imaging procedures by following established standards and procedures.Utilizes AIDET when communicating with patients to: identify patient service requirements, ensure correct exam is performed on the correct patient, and establish rapport with patients and others. Instructs and communicates with patients and their family regarding the test to be performed and assesses patient's ability to tolerate exam.Prepares patient and area for procedure by positioning patient, adjusting immobilization devices, moving equipment into specified position and adjusting equipment controls to set exposure factors.Protects patients and employees by adhering to safety requirements, infection-control, drug and radiation policies, protocols and techniques. Uses proper sterile techniques when setting up and performing invasive multimodality procedures and maintains hand hygiene requirements.Maintains equipment and work area to meet quality and cleanliness standards. Works with engineers and physicists to ensure optimal operational capabilities of equipment. Reports issues to management or appropriate department. Assists in maintaining supplies inventory.Ensures people are safe to enter the department by screening them according to approved policies and procedures.Obtains, verifies and maintains all relevant documentation such as requisition/chart, patient history, pregnancy status and shielding precautions taken, consent forms, policies and procedures, etc.Maintains medical imaging records in appropriate system and according to department policies and standards for interpretation in a timely manner.KEY SUCCESS FACTORSAble to perform high quality multimodality procedures according to exam protocol in a timely manner.Able to explain the procedure and put patients at ease.Able to provide services in a timely, accurate, and cost-efficient manner in compliance with established System and regulatory standards, policies and procedures.Able to perform tasks exclusively without need for routine oversight.Able to maintain a calm and helpful attitude, even under times of stress, and take appropriate and reasonable steps to resolve issues.Able to effectively administer first aid and use emergency cart.Able to ensure customer satisfaction by limiting wait times, providing courteous service, remaining professional, reviewing patient satisfaction scores and developing action plans when required.Demonstrates and maintains current knowledge, continued education and skills appropriate care for the following age groups (specific to department): newborn, pediatric, young adult, adult and geriatric.Able to serve as preceptor by providing quality training to new team members and on new services and initiatives.Able to take call, if required.QualificationsEDUCATION - Grad of an Accredited ProgramEXPERIENCE - Less than 1 Year of ExperienceCERTIFICATION/LICENSE/REGISTRATIONBasic Life Support (BLS): BLS within 30 days of hire or transfer.Medical Radiologic Tech (MRT): Licensed by the State of Texas Medical Board as a Medical Radiologic Technologist (MRT), unless the role is MRI and Ultrasound.American Reg MRI Tech (ARMRIT), ARRT-Bone Density (ARRT-BD), ARRT-BS Breast Sonography (ARRT-BS), ARRT-CT Computed Tomography (ARRT-CT), ARRT-M Mammography (ARRT-M), ARRT-MR Magnetic Res Imaging (ARRT-MR), ARRT-N Nuclear Medicine Tech (ARRT-N), ARRT-R Radiography (ARRT-R), ARRT-S Sonography (ARRT-S), ARRT-VI Interventional Rad (ARRT-VI), Cert Nuclear Med Tech (CNMT), Reg Diag Med Sono-Abdomen (AB) (RDMS-AB), Reg Diag Med Sono-Breast (BR) (RDMS-BR), RDMS Fetal Echocardiograpy (RDMS-FE), Reg Diag Med Sono-OB/GYN (OB) (RDMS-OB), RDMS-Pediatric Sonography (PS) (RDMS-PS), Registered Vascular Tech (RVT): Certified by the American Registry of Radiologic Technologists or the American Registry for Diagnostic Medical Sonography in TWO imaging modalities and works 50% of the time in the second modality. Approved modalities are: ARRT-R, ARRT-CT, ARRT-CV, ARRT-M, ARRT-MR, ARRT-N, ARRT-S, ARRT-VI, ARRT-BS, ARRT-BD, ARRT-CI, RDMS-AB, RDMS-BR, RDMS-FE, RDMS-OB, RDMS-PS, RVT, CNMT or ARMRIT.ARRT-CI Cardiac-Interventional (ARRT-CI), ARRT-CV Cardiovasc-Inter Rad (ARRT-CV): .",Mid-Senior level,Full-time,Other,Hospitals and Health Care,3876332382
Onin Staffing,Customer Service Representative,Mid-Senior level,"Job DescriptionDo you thrive in a fast-paced environment where excellent customer service is key? Are you organized, detail-oriented, and enjoy working with a variety of people? This is the opportunity for you! 1st Shift: MON-FRI, 9-5 & SAT 9-3  Full-time (40 hours per week)  $18.00 - $20.00/hour What You'll Do As a Customer Service Representative You'll be the first point of contact for both internal and external customers, providing exceptional service via phone, email, and in-person interactions.  Assist homeowners and fabricators in selecting the perfect stone products by sharing your product knowledge.  Create accurate and efficient online orders using the client system.  Maintain accurate warehouse records and ensure all outgoing shipments are complete and documented.  Keep the office area organized and well-stocked.  Perform additional office duties as needed. Work ExperienceThe Preferred Candidate Might: Possess a minimum of two years of experience in customer service  Be proficient using Microsoft Office Suite (Word & Excel)  Have strong written and verbal communication skills  Have excellent organizational skills with a keen eye for detail  Prioritize and thrive in a fast-paced environment  Be a team player with a positive attitude and a willingness to help others  Be able to work flexible hours, including Saturdays BenefitsDon't miss out on this fantastic opportunity to get your foot in the door for a great career with excellent benefits! Competitive wage, depending on experience  Medical benefits  Dental benefits  Vision benefits  Short-Term and Long-Term Disability Insurance  Life Insurance  401(k) Retirement Plan  Employee discount on products  On-the-job training on stone and man-made products Ready to join a growing and dynamic team? We're eager to speak with you! Take the first step by applying now to provide your contact details, and we'll reach out to you shortly. Your future begins here—your Ōnin Morristown Team!",Mid-Senior level,Full-time,Other,Staffing and Recruiting,3876193924
Talentify.io,Virtual Session Support - 5242505,Entry level,"Hiring Company Flex offers you the flexibility of local fixed-duration project-based work powered by Hiring Company, a leading global professional services company. Hiring Company is consistently recognized on FORTUNE's 100 Best Companies to Work For and Diversity Inc's Top 50 Companies For Diversity lists.As an Hiring Company Flex employee, you will apply your skills and experience to help drive business transformation for leading organizations and communities. In addition to delivering innovative solutions for Hiring Company's clients, you will work with a highly skilled, diverse network of people across Hiring Company businesses who are using the latest emerging technologies to address today's biggest business challenges.You will receive competitive rewards and access to benefits programs and world-class learning resources. Hiring Company Flex employees work in their local metro area onsite at the project, significantly reducing and/or eliminating the demands to travel.Key ResponsibilitiesThe role will support both virtual learning events virtual session support and in person learning events onsite session support in the region you live, based on your availability.Capture participant attendance during virtual events and video conferences.Support the setup of virtual events and meetings such as creating links using web conference software, adding removing content, making group assignments.Schedule and conduct rehearsals and pre session checks with facilitators and suppliers to confirm delivery checklist readiness. Adjust as needed.Make last minute updates to participant tool access as needed.Validate and manage virtual breakout group assignments, including working through last minute changes.Record virtual sessions, download files, and share links.Manage session timekeeping and help facilitator to stay on schedule.Chat management welcome audience, manage time keeping, post instructions and handouts, moderate in session chat conversations and Q A, enabling instructors to remain focused on facilitation.Execute in session polls and capture results, download results.Coach attendees on joining small group breakout sessions, ensure breakout rooms are attended and monitor.Lead post event debriefs with facilitators to spot opportunities for improvement for future sessions. Share trends with course owners.For in person learning events, support successful event production tasks such as managing technology at a podium, multiple monitor settings and hybrid experiences Teams broadcasts to live speakers, microphones for speakers, adjusting room lighting and sound settings, troubleshooting basic technical issues, greeting speakers, managing audience questions and answer, supporting registration and event setup breakdown.Basic QualificationsMinimum 2 years of PPMMinimum 2 years basics of video conferencing, web conferencing and webinars in Microsoft Teams using teleconference, audio, and visual equipment using a computer and connecting to internet network to perform work navigate a Windows operating system and Microsoft Office e.g., Outlook, Word, ExcelHigh School Diploma or GEDPreferred QualificationsExcellent verbal and written communications, exceptional attention to detail, organized, customer centered approachStrong troubleshooting and issue resolution risk mitigation skillsYou have experience teaching, virtual facilitation, or event productions operationsCompensation at Hiring Company varies depending on a wide array of factors, which may include but are not limited to the specific office location, role, skill set, and level of experience. As required by local law, Hiring Company provides a reasonable range of compensation for roles that may be hired in California, Colorado, New York, or Washington as set forth below. We accept applications on an on-going basis and there is no fixed deadline to apply. Information on benefits is here.Role LocationCalifornia – $32.69 - $42.69/hourColorado – $32.69 - $42.69/hourNew York – $32.69 - $42.69/hourWashington – $32.69 - $42.69/hourWhat We BelieveWe have an unwavering commitment to diversity with the aim that every one of our people has a full sense of belonging within our organization. As a business imperative, every person at Hiring Company has the responsibility to create and sustain an inclusive environment. Inclusion and diversity are f",Entry level,Full-time,Administrative,Staffing and Recruiting,3876344484
AdventHealth,Endoscopy Technician,Not Applicable,"All the benefits and perks you need for you and your family: Benefits from Day One Paid Days Off from Day One Debt-free Education* (Certifications and Degrees without out-of-pocket tuition expense)Our Promise To YouJoining AdventHealth is about being part of something bigger. It’s about belonging to a community that believes in the wholeness of each person, and serves to uplift others in body, mind and spirit. AdventHealth is a place where you can thrive professionally, and grow spiritually, by Extending the Healing Ministry of Christ. Where you will be valued for who you are and the unique experiences you bring to our purpose-minded team. All while understanding that together we are even better.Location: AdventHealth Orlando - 601 East Rollins Street, Orlando, FL 32803Schedule: Full Time - DaysShift: 10-hour shift (on call requirements)The Community You’ll Be Caring ForLocated on a lush tropical campus, our flagship hospital, 1,368-bed AdventHealth Orlando We offer great benefits with immediate Health Insurance coverageCareer growth and advancement potentialServes as the major tertiary facility for much of the Southeast, the Caribbean and South AmericaAdventHealth Orlando houses one of the largest Emergency Departments and largest cardiac catheterization labs in the countryWe are already one of the busiest hospitals in the nation, providing service excellence to more than 32,000 inpatients and 125,000 outpatients each yearThe Role You’ll ContributeThe Endoscopy Associate assists the physician and RN in the performance of diagnostic and therapeutic procedures, prepares and maintains the endoscopy equipment, Adheres to Adventhealth Corporate Compliance Plan and to all rules and regulations of all applicable local, State and Federal agencies and accrediting bodies, transports the patient, actively participates in outstanding customer service, assists in patient care delivery under the direct supervision of the Registered Nurse.The Value You’ll Bring To The TeamProvides safe, clean, tested and inspected items by performing decontamination and high-level disinfection/ Sterilization according to manufacture instructionsMaintains records on scope and instrumentation maintenancePrepares patients for procedures under the direction of registered nurseIdentifies recording errors/artifacts and reacts appropriatelyPrepares room in a timely manner with all anticipated supplies and equipment for each individual endoscopy procedureUnder direct supervision of Physician and RN, instills medication via scopesUtilizes knowledge of video system equipment. Troubleshoots problems with the system as neededFollows Adventhealth policy and proceduresFollows standard of practice according to Association of periOperative Registered Nurses (AORN) and Society of Gastroenterology Nurses and Associates (SGNA)Performs other duties as assignedQualificationsEducation And Experience RequiredThe expertise and experiences you'll need to succeed:High School Grad or EquivalentBasic Life Support - CPR CertCertified Surgical Technician, OR SGNA - GI Technical Specialist (GTS), OR SGNA - Advanced GI Technical Specialist (AGTS) (Preferred)This facility is an equal opportunity employer and complies with federal, state and local anti-discrimination laws, regulations and ordinances. The salary range reflects the anticipated base pay range for this position. Individual compensation is determined based on skills, experience and other relevant factors within this pay range. The minimums and maximums for each position may vary based on geographical location.",Not Applicable,Full-time,Other,Hospitals and Health Care,3876309959
CARE TEAM SOLUTIONS LLC,Travel RN - Utilization Review,Mid-Senior level,"Care Team Solutions is seeking a travel nurse RN Utilization Review for a travel nursing job in Medford, Oregon.Job Description & RequirementsSpecialty: Utilization ReviewDiscipline: RNStart Date: ASAPDuration: 13 weeks40 hours per weekShift: 8 hoursEmployment Type: TravelRegistered Nurse must have 2+ years of recent experience in particular specialtyDetails: Must Have 2+ Years of recent Case Manager experience.Specialty: Case Manager Discipline: Registered Nurse Start Date: 2024-03-11 Duration: 13 Weeks Shift: Day shift Hours Per Week: 40 Hours Employment Type: Contract Six things that won’t happen if you apply to this job:You won’t have to guess what the downsides are. We’ll tell you up front. You won’t show up on day 1 and find out this is not what you signed up for. We won't leave your phone call ringing when it's inconvenient. Business hours for you are business hours for us. You won’t get shuffled to some customer service rep when a problem pops up. If we screw up something in securing your placement, we'll own it. That means it's on us to make it right. You won’t figure out your credentials alone. Our credentialing experts will walk you through it step by step. We've talked to thousands of travel nurses like you. We know you want good pay. You want to choose when you work. But the one thing nurse after nurse has said they want and don't have is someone in their corner.There's a lot in this business that’s messed up. We’re trying to be the people that fix it. You and every nurse with the guts to travel deserve it.We've Worked Hard For You To Enjoy Some One-of-a-kind Benefits You'll Not Likely Find Anywhere Else, Because They Benefit You More Than They Benefit Us:Our early pay program Student loan reimbursement Free well-being tele-visits with a psychologist Care Team Solutions Job ID #455809. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN - Discharge Planning and Utilization ReviewAbout Care Team SolutionsTwo brothers who give an enormous damn.We're Justin and Kyle. Neither of us are nurses. It doesn’t take a nurse tosee that the way travel nurses are treated sucks.Nursing is already hard enough. Travel nursing takes serious guts. You get the toughest assignmentsin places you’ve never been. Which can be fun, but it’s also stressful. You’rein your element but outside of your hometown. You can be a stranger on theteam.If anyone deserves someone in their corner, it’syou. But that’s not how most agencies operate. Which is why travel nurses hate working with them. We got into thisbusiness because we saw bucket-loads of nurses moving through the ""churnand burn"" travel machinery. We absolutely hate that.You'll do your best work when you have the placements you want and feel fully supported inyour work.We pay our people well because we want them totreat you well.Our recruiters are amazing (we picked each of themourselves), but if you've got a problem too big for them, they can comestraight to us.Wework like ten feet away.The ""Churners and Burners"" promise youthe same benefits. They might as well copy/paste them from each other. We haveThem Too:401k, holiday pay, healthcare, dental, travelreimbursement, etcBut we've worked hard for you to enjoy some one-of-a-kindbenefitsyou'll not likely find anywhere else, because they benefit you more than theyBenefit Us:Our early pay programStudent loan reimbursementFree well-being tele-visits with a psychologistBenefitsWeekly payHoliday PayGuaranteed Hours401k retirement planWellness and fitness programsReferral bonusMedical benefitsDental benefitsVision benefitsSchool loan reimbursement",Mid-Senior level,Part-time,Health Care Provider,Hospitals and Health Care,3876304288
"PROVIDENCE HEALTH CARE STAFFING, INC.",Travel RN - ICU - Intensive Care Unit,Mid-Senior level,"Providence Health Care Staffing is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Glendale, Arizona.Job Description & RequirementsSpecialty: ICU - Intensive Care UnitDiscipline: RNStart Date: 04/29/2024Duration: 13 weeks24 hours per weekShift: 12 hours, daysEmployment Type: TravelProvidence Health Care Staffing Job ID #48716039. Pay package is based on 12 hour shifts and 24 hours per week (subject to confirmation) with tax-free stipend amount to be determined.About Providence Health Care StaffingHeadquartered in Thomasville, NC, we are Joint Commission Certified andhave over 20 years of experience placing permanent and temporaryhealthcare professionals in a variety of settings. At Providence, we areemployee driven and operate under the “One Team, One Goal” mindset. Ourgoal is to find you a position that meets and exceeds your wants and needsand to build long-term relationships.Visit us at www.providencestaffing.com!",Mid-Senior level,Temporary,Health Care Provider,Hospitals and Health Care,3876309748
Whatnot,"Senior Manager, Fraud Strategy & Operations",Mid-Senior level,"🚀 WhatnotWhatnot is a livestream shopping platform and marketplace backed by Andreessen Horowitz, Y Combinator, and CapitalG. We’re building the future of ecommerce, bringing together community, shopping and entertainment. We are committed to our values , and as a remote-first team, we operate out of hubs within the US, Canada, UK, Ireland, and Germany today.We’re innovating in the fast-paced world of live auctions in categories including sports, fashion, video games, and streetwear. The platform couples rigorous seller vetting with a focus on community to create a welcoming space for buyers and sellers to share their passions with others.And, we’re growing. Whatnot has been the fastest growing marketplace in the US over the past two years and we’re hiring forward-thinking problem solvers across all functional areas.💻 RoleWe are looking for a Senior Manager, Fraud Strategy & Operations to lead a team of fraud investigation, prevention, and enforcement specialists. You will:Develop and manage a comprehensive and balanced fraud detection, investigation, and mitigation program to safeguard the platform from financial loss and maintain buyer and seller trust.Set and ensure performance for the team against quality, procedures and service level agreements goals, including payment processor requirements and benchmarks. Monitor, assess, and report out on the effectiveness of controls. Identify gaps in processes and strategies, and work cross-functionally to solve them.Identify trends and threat vectors to support fraud product, engineering, and data science automated detection and enforcement efforts. 👋 YouCurious about who thrives at Whatnot? We’ve found that low ego, a growth mindset, and leaning into action and high impact goes a long way here.As our next Senior Manager, Fraud Strategy and Operations you have:8+ years of experience in e-commerce risk management, fraud prevention, and operations including time at a high-growth startupA Bachelor's degree in Statistics, Business, Finance, Economics, related field, or equivalent experience.Experiencing leading and mentoring risk management and operations teams. Deep understanding of payment and fraud risks for both financial transactions, product abuse and how it may be applied in a two-sided marketplace. Excellence in data and analytics.Demonstrated strong cross-functional collaboration abilities in high-pressure and fast-paced environments. 💰CompensationFor Full-Time (Salary) US-based applicants: $ 165,000 /year to $235,000 /year + benefits + stock optionsThe salary range may be inclusive of several levels that would be applicable to the position. Final salary will be based on a number of factors including, level, relevant prior experience, skills and expertise. This range is only inclusive of base salary, not benefits (more details below) or equity in the form of stock options.🎁 BenefitsFlexible Time off Policy and Company-wide Holidays (including a spring and winter break)Health Insurance options including Medical, Dental, VisionWork From Home Support$1,000 home office setup allowance$150 monthly allowance for cell phone and internetCare benefits$450 monthly allowance on food$500 monthly allowance for wellness$5,000 annual allowance towards Childcare$20,000 lifetime benefit for family planning, such as adoption or fertility expensesRetirement; 401k offering for Traditional and Roth accounts in the US (employer match up to 4% of base salary) and Pension plans internationallyParental Leave16 weeks of paid parental leave + one month gradual return to work *company leave allowances run concurrently with country leave requirements which take precedence. 💛 EOEWhatnot is proud to be an Equal Opportunity Employer. We value diversity, and we do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, parental status, disability status, or any other status protected by local law. We believe that our work is better and our company culture is improved when we encourage, support, and respect the different skills and experiences represented within our workforce.",Mid-Senior level,Full-time,Finance and Sales,"Technology, Information and Internet",3876340262
GLC Group,Travel Allied Health Professional - Radiology Technologist,Mid-Senior level,"GLC On-The-Go is seeking a travel Radiology Technologist for a travel job in Alpharetta, Georgia.Job Description & RequirementsSpecialty: Radiology TechnologistDiscipline: Allied Health ProfessionalStart Date: 04/15/2024Duration: 13 weeks40 hours per weekShift: 8 hours, daysEmployment Type: TravelGLC On-The-Go Job ID #25909896. Pay package is based on 8 hour shifts and 40.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Rad Tech:General,06:00:00-14:00:00About GLC On-The-GoAt GLC, we’re more than a staffing partner. We’re advocates for elevating healthcare – recruiting, vetting, and onboarding top professionals who bring hospital departments, doctors, and patients a passion for excellence. For nearly 20 years, we’ve matched the finest candidates with great opportunities, and helped institutions manage their staffing needs more efficiently, effectively, and affordably. At GLC , we take pride in doing right for both our candidates and our clients.BenefitsWeekly payGuaranteed Hours401k retirement planCompany provided housing optionsReferral bonusMedical benefitsDental benefitsVision benefits",Mid-Senior level,Part-time,Other,Hospitals and Health Care,3876304747
"InterTrauma Consulting, INC",Travel RN - Telemetry,Mid-Senior level,"InterTrauma Consulting Inc is seeking a travel nurse RN Telemetry for a travel nursing job in Rhinebeck, New York.Job Description & RequirementsSpecialty: TelemetryDiscipline: RNStart Date: 04/15/2024Duration: 13 weeks36 hours per weekShift: 12 hours, nightsEmployment Type: TravelInterTrauma Consulting Inc Job ID #14246767. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN:Telemetry,19:00:00-07:30:00About InterTrauma Consulting IncWhy InterTrauma?InterTrauma is an award winning, clinician owned, JCAHO certified agency with a record of success since 2009. Once a nurse works with us, they tend to work exclusively with us because for each gig we pay the most, we provide personalized attention due to our small size and we provide you with a single point of contact for anything related to your assignment.We also staff exotic locales, cruise ships and gigs on TV Shows. One of our assignments even led to a Daytime Emmy for our Nurse!If you like high pay and personalized attention, make your nursing friends jealous and join the InterTrauma family.Benefits start Day 1.",Mid-Senior level,Part-time,Health Care Provider,Hospitals and Health Care,3876309624
