company,job title,level,full description,seniority level,employment type,job function,industries,job id
RightWorks,Plant Manager - 1877938,Associate,"Plant Manager Springdale, AR, United StatesMust have experience with:Aluminum processingAluminum ExtrusionPaint (Class A painting meaning the pretty part that consumers will see)AnodizingLots of P&L24/7 365 running plant of 200+ million in revenue per year.460+ employeesJOB DESCRIPTION-Plant ManagerOur client is seeking a Plant Manager, for its architectural aluminum extrusions facility.The person who was chosen for this role has a strong track record of accomplishment in a manufacturing setting and a strong desire to use that background to guide a site toward manufacturing excellence. For one of the biggest facilities in the sector, this role will work in tandem with the leadership team to translate strategy into action that produces business results.Our client serves North America and European architectural façade markets with the highest quality, and the greatest breadth and depth of architectural aluminum product offerings. Our client offers outstanding service thanks to our vertically integrated extrusion, anodizing, and painting capabilities.Summary: This position plans, directs and controls activities of the operating unit to accomplish budgeted financial objectives and customer requirements. This successful leader is responsible for driving manufacturing excellence in support of short-term and long-range objectives and strategies – to be achieved through effective planning and performance in the disciplines of Human Resources, Purchasing, Finance, Manufacturing, EHS, Engineering and Quality. To reach benchmark industry-specific profits performance, this incumbent needs to be able to drive links to the P&L.We are looking for people who share our values of integrity, inclusion, and diversity, and who demonstrate agility, results-driven commitment, and the capability to grow themselves and others. In return, we offer the opportunity to grow together with ongoing opportunities for professional growth provided by a constantly changing environment, working alongside employees who value the people they work with just as much as the work they do.RESPONSIBILITIES-Plant ManagerEssential Functions: The Plant Manager, is accountable for the creation of the strategic vision as well as the tactical management and effective operational execution for this large manufacturing site. Examples include, but are not limited to:Knowledge/Skills/Abilities:Operational Knowledge -extensive knowledge and hands on experience driving continuous improvement through the effective application of lean manufacturing principles, preferably in the metals industry.Business Acumen — proficiency and experience in understanding the location’s holistic P&L (and other financial) statements and successfully executing operational line items contained. Thorough knowledge of commercial markets and customers served; including end applications for location parts as well as margins for said parts.Administration and Management — knowledge of business and management principles involved in strategic planning, resource allocation, human resources modeling, leadership technique, and coordination of people and resources.Critical Thinking — using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems. This leader must have the ability to identify when something is wrong and/or is likely to go wrong.Talent Management – the successful incumbent will lead with a talent management mindset; partnering with the location HR lead to identify critical roles with appropriately resourced succession plans. This leader will be committed to the development and performance management for the location’s entire workforce.Leadership Attributes - the position requires personal and professional maturity that promotes a culture of appropriate autonomous decision making; risk taking; and accountability.Integrity — this position requires the highest standards of honesty and ethical behavior and is committed to ensuring organizational compliance with all applicable laws, policies, procedures, practices, etc.Stress Tolerance — role requires accepting respectful criticism and dealing calmly and effectively with high stress situations.Systems Evaluation — the role requires successfully identifying measures or indicators of system performance and the actions needed to improve or correct performance, relative to the goals of the system.The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.QUALIFICATIONS-Plant ManagerBasic Qualifications:Bachelor’s degree from an accredited institution;Minimum 10 years of experience in leading manufacturing operations;Employees must be legally authorized to work in the United States. Verification of employment eligibility will be required at the time of hire. Visa sponsorship is not available for this position.Preferred Qualifications:Bachelor’s Degree in Engineering, Business, or Operations from an accredited institutionMaster of Business AdministrationExperience in metal-working manufacturingExperience implementing lean manufacturing concepts and techniquesExperience working in matrix organization#onsite",Associate,Full-time,Management and Manufacturing,Staffing and Recruiting,3868733174
Actalent,Energy Engineer,Entry level,"This candidate will be seeking a mechanical engineer with 3+ years of experience with a focus on energy modeling, auditing systems with existing buildings, and analyzing trends. The ideal candidate will have experience with commercial building energy performance including energy auditing, data analysis of HVAC/lighting/control system understanding. Also will have Experience Energy bin calculations and have an understanding of local utility rate structures and incentive programs is a plus.Skills:mechanical, energy engineering, Building energy Modeling, Commercial Building, ASHRAE, energy audit, energy auditing software, Energy modeling, hvac, electrical, Lighting, Energy bin, building management system software, CBPS, Commercial Building Energy, equest, energy systemsAdditional Skills & Qualifications:Understanding Energy Auditing, Data Analytics and end-use analysis of HVAC/Lighting/Control system understanding, measurement and verification, and/or commissioning.Experience with local rate structures and incentive programs is a plus.Experience Level:Intermediate LevelAbout ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Entry level,Full-time,Engineering and Information Technology,Business Consulting and Services,3868744495
Actalent,Design Engineer,Entry level,"Description:Execute the optical design and development of exterior lighting products from initial concept to production by utilizing CAD and CAE resources. Communicate with internal project teams, external customers, and suppliers regarding the optical design of projects. Provide optical design related guidance and technical advice to project leaders and designers for new product development and production projects. Recommend and implement design changes to products per simulation and testing results Ensure compliance to regulation requirements through robust product design. Design and evaluate photometric testing, data acquisition, data analysis, and other evaluations for projects. Investigate new concepts and integrate new light sources, new technologies, or new techniques into product design. Execute delivery of technical information to the Customer, other company depts., and within Design. Identify and negotiate solutions to technical problems with the Customer and other company departments, and within Design. Support Design Engineers and Program Leaders. Ensure compliance to quality management system requirements. Support Planning and ExecutionExperience Level:Intermediate LevelAbout ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Entry level,Full-time,Engineering and Information Technology,Business Consulting and Services,3868750379
NS IT Solutions,UX Designer,Mid-Senior level,"Job DescriptionUX Designer/ Product DesignerLocation: 1st Preference Dallas, TX, 2nd Preference Chicago, IL and 3rd Preference Phoenix, AZSkills: Product Design, Sketch, Figma, Pivotal Cloud Foundry, Agile-XP, Product Search, Product DesignCompany DescriptionNS IT Solutions LLC is an e-Verified company based in Old Bridge, New Jersey. We specialize in Business Analysis/Quality Assurance with over 150+ employees working all over the U.S in various domains like Banking & Financial, Healthcare, IT, Telecom, and Supply chain & Logistics etc.NS IT Solutions LLC is an e-Verified company based in Old Bridge, New Jersey. We specialize in Business Analysis/Quality Assurance with over 150+ employees working all over the U.S in various domains like Banking & Financial, Healthcare, IT, Telecom, and Supply chain & Logistics etc.",Mid-Senior level,Full-time,"Design, Art/Creative, and Information Technology",IT Services and IT Consulting,3868771814
Carrier Transicold Truck Trailer Refrigeration,Paralegal,Entry level,"Our client is a fully integrated commercial real estate investment and development company. They are looking for a Real Estate Paralegal with immediate availability to work out of our office in Red Bank, NJ. As a permanent member of our team, you will be responsible for providing legal support to our commercial real estate clients. You will work closely with our attorneys, clients, and other professionals to ensure that all real estate transactions are completed accurately and efficiently.Responsibilities Include, But Are Not Limited To Draft and review commercial real estate contracts, agreements, and leases Conduct title and survey review Coordinate with lenders, title companies, and other third parties to ensure smooth transaction closings Assist in the preparation of loan documentation Conduct legal research and analysis Maintain accurate legal files and databases Attend meetings and communicate with clients as necessary Provide general support to attorneys and other team members as needed,The Ideal Candidate Should Have a Background Including 3+ years of experience as a paralegal in commercial real estate Strong knowledge of commercial real estate transactions, contracts, and leases Ability to conduct title and survey review Excellent organizational and time management skills Strong attention to detail and accuracy Excellent written and verbal communication skills Ability to work effectively in a team environment Proficiency in Microsoft Office and legal research databasesA 4-year degree is preferred but not required. A paralegal certificate from an ABA-approved school, or experience with a large law firm or the legal department of a large corporation is a plus.,Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.Robert Half works to put you in the best position to succeed. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity - whenever you choose - even on the go. Download the Robert Half app and get 1-tap apply, notifications of AI-matched jobs, and much more.All applicants applying for U.S. job openings must be legally authorized to work in the United States. Benefits are available to contract/temporary professionals, including medical, vision, dental, and life and disability insurance. Hired contract/temporary professionals are also eligible to enroll in our company 401(k) plan. Visit roberthalf.gobenefits.net for more information.© 2024 Robert Half. Robert Half is not a law firm and does not provide legal representation. Robert Half project lawyers do not constitute a law firm among themselves. An Equal Opportunity Employer. M/F/Disability/Veterans. By clicking “Apply Now,” you’re agreeing to Robert Half’s Terms of Use.",Entry level,Full-time,Legal,Truck Transportation,3868755370
Actalent,Lab Assistant,Entry level,"Our client, an industry leading diagnostic company, is seeking lab assistants to assist with testing. Prepares laboratory specimens for designated departments/locations prior to laboratory analysis and testing. Unpacks specimens from branches or ports and routes specimens by type to various staging areas. Prepares all specimens received for testing in designated laboratory departments or locations such as staging of specimens, centrifuge, separate serum, and blood smears. May perform data entry of test requisition information. Aliquots sample for departments. Prepares excess specimen samples for storage and resolves and document problem specimens.Additional Skills & Qualifications:License/Certification/Education: Requires a High School Diploma or equivalent w/1-2 years of experience.Experience: entry-level, no set number years of experienceExperience Level:Entry LevelAbout ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Entry level,Full-time,"Research, Analyst, and Information Technology",Business Consulting and Services,3868748945
Actalent,Part-Time Clinical Research Coordinator,Entry level,"Part-Time Clinical Research Coordinator (24 hours)This is a short term contract position and requires previous clinical research experience*Job Description:Looking to hire an onsite part time individual with clinical research experience to act as a consultant CRC to support an ongoing Atopic Dermatitis  clinical trial. This CRC must be experienced in being able to work independently. You will act as one of the main CRC’s for this study. Please note, as the position and study progress, additional job duties will likely be added that are not listed in this description. A candidate must help the site and study wherever needed depending on the specific assignment.Responsibilities: Chart review  Phone screening  Community outreach  Referral physician networking  Media referral processing  Medical record retrieval  Scheduling appointments  Appointment reminders  Any study efforts deemed necessary by the site Qualifications: Minimum of one year in a Clinical Research Coordinator role  Experience with electronic medical records (EMR)  Experience with electronic data capture (EDC) systems  Only seeking part-time hours, there is no potential for full time hours in this role Additional Details:Location: Will split time between Southfield, MI & Troy, MI - zip code 48084Duration: Open ended contract - expected to be 3-6 months with possible extensionSchedule: 24 hours/week - during normal business hoursHourly pay range: $25-30 per hourStart Date: ASAPAbout ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Entry level,Contract,"Research, Analyst, and Information Technology",Business Consulting and Services,3868744796
Actalent,Civil Cad Technician,Entry level,"Description:CAD Technician would provide graphics support to geologists and engineers to prepare site location maps, site plot plans, maps presenting technical data, and engineering/utility drawings. In addition, there is an opportunity for the CAD Technician to receive GIS training and support environmental field sampling activities. Doing site plans, cross sections, general drawings Use aerial photographs & drawing contours on top of it Supports technical staff by preparing and providing drawings based on conceptual sketches and feedback Ability to manipulate standard CAD commands and functions. Relevant experience creating and maintaining site plans to conform to appropriate CAD standards. Ability to manipulate point data received from the field to create site maps. Work with engineers to generate plans that can be utilized for construction purposes. Updating legacy documents to current standards.Skills:autocad, site map, drafting, environmental consulting, gis, geology, field engineering, drawing, cost estimate, report preparation, calculator software, civil engineering, mechanical engineering, project management, eit, project engineering, design, task management, chemical engineering, wastewater, wastewater treatment facility, remediation, compliance, environmental engineering, regulatory compliance, stormwater, gps, survey, conceptual design, sketch, field samplingTop Skills Details:autocad,site map,drafting,environmental consulting,gisAdditional Skills & Qualifications: Knowledge of AutoCAD/GIS required Minimum Associates degree in drafting/design and/or equivalent combination of education and experience. Experience in data/database entry and working with field GPS/survey data.Experience Level:Intermediate LevelAbout ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Entry level,Full-time,Information Technology,Business Consulting and Services,3868745415
Actalent,Manufacturing Engineer,Entry level,"Actalent Services is seeking a Manufacturing Engineer for a great company in the NE Portland area! This is a long term job opportunity with access to great benefits and a growing team. Job Description:We are seeking a manufacturing engineer for a machining department. They will be responsible for using structured problem-solving methodologies for any issues that arise in the machining department and will play a key role in root cause analysis and resolution. As a member of the team composed of Manufacturing Engineers who oversee other departments, this role will also collaborate with others on problem-solving and improvements.Responsibilities :Perform a variety of standard engineering tasks in planning and design of manufacturing machinery and other equipment in the machining department (CNCs and robots)Work with other departments in the development and application of processes to increase production quality, efficiency, or volumeUse structured problem-solving methods: 8D, DMAIC, PDCA, etc.Improve production methods so cells/units are operating at optimal levels: production flow, tooling, assembly methods, and production equipmentParticipate on project and/or continuous improvement teamsDevelop and design production aids, fixtures, tooling, and gages for improved efficiency (maybe NPI, but not highly likely)Supply data needed for accurate estimates of lead time for implementation of manufacturing, material and purchased parts costsReport on status and then final results of projects to ensure accomplishment of technical objectivesSupport justification for new capital equipment or for upgrades/modifications to existing equipment (this may include the development of production machinery and managing installation process)Provide feedback to product designers regarding design improvements based on manufacturabilitySkills & Qualifications:Qualifications:BS in Manufacturing, Industrial, or Mechanical EngineeringMust be comfortable working on the manufacturing floor and being hands-on with machineryIdeal candidate is very comfortable with CNC machinery, has some experience programming and code editingExperience diagnosing issues and doing root cause analysis on CNCsExperience regularly using structured problem-solving methodologiesSix Sigma certification highly desiredExperience Level:Intermediate LevelAbout ActalentActalent is a global leader in engineering and sciences services and talent solutions. We help visionary companies advance their engineering and science initiatives through access to specialized experts who drive scale, innovation and speed to market. With a network of almost 30,000 consultants and more than 4,500 clients across the U.S., Canada, Asia and Europe, Actalent serves many of the Fortune 500.Diversity, Equity & InclusionAt Actalent, diversity and inclusion are a bridge towards the equity and success of our people. DE&I are embedded into our culture through:Hiring diverse talentMaintaining an inclusive environment through persistent self-reflectionBuilding a culture of care, engagement, and recognition with clear outcomesEnsuring growth opportunities for our peopleThe company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.If you would like to request a reasonable accommodation, such as the modification or adjustment of the job application process or interviewing process due to a disability, please email actalentaccommodation@actalentservices.com for other accommodation options.",Entry level,Full-time,Engineering and Information Technology,Business Consulting and Services,3868746524
"Hektoen Institute, LLC",Behavioral Health Provider II - 3 positions avaialable,Mid-Senior level,"Job DescriptionPOSITION SUMMARY:Under the direction of the Regional Behavioral Health Coordinator and the SSHARC Site Team Leader. The Behavioral Health Provider II provides individual and group therapy to HIV positive patients and their families. Behavioral Health Provider II will clinically address issues related to patient medical status, mental health, any substance abuse issues, and overall psychosocial functioning. Due to the complex and layered issues facing SSHARC patients the therapist must employ multi-level thinking and evaluation skills. The Behavioral Health Provider II assesses all new primary care patients and determines the appropriate level of ongoing psychosocial services offered to the patient ranging from crisis intervention to brief or ongoing therapy, referrals to appropriate psychiatric interventions, partner and family disclosure assistance and any other services the patient may require. The Behavioral Health Provider II is an integral part of the care team and provides direction and consultation to all support staff, case management, and primary medical providers. The Behavioral Health Provider II maintains a directory of supportive and behavioral resources for SSHARC clients and care team members. The Behavioral Health Provider II will document and make referrals as appropriate. The Behavioral Health Provider II completes reports, maintains progress notes and other administrative duties related to SSHARC’s scope of services. The Behavioral Health Provider II is responsible for intern selection, mentoring, and evaluations for all mental health service internships. The Behavioral Health Provider II is responsible for ensuring accurate, complete, and timely submission of all required data for funder reports.ESSENTIAL FUNCTIONS: (Core duties or tasks that are fundamental and not marginal to the performance of the job.)Coordination of BHCS for SSHARCConduct initial psychosocial assessment and required reporting for all SSHARC patients. Conduct brief counseling sessions for appropriate SSHARC patients and in compliance with scopes of services. Establishes and conducts therapeutic groups for appropriate patients as outlined in scopes of services. Coordinates care with internal system referrals or external agencies to provide more intensive psychosocial support and therapies. Provides all SSHARC patients with a psychiatric evaluation. Provides support to family members, partners and other significant persons as outlined in scopes of services. Leads all multidisciplinary staff meetings relating to patient care issues. Provide coverage as needed for CCH ACHN social work departments where SSHARC program residesOversees the Part A Outpatient Substance Use service category activities, including but not limited to providing direct individual counseling, group services, assessment/re-assessment, and external referrals for intensive inpatient servicesServes on Continuous Quality Improvement team. Provides case consultation to all members of SSHARC care team. Charts progress in EMR (Cerner) and keeps accurate and detailed records. Documents all activities as require by regulatory agencies and Supervisors, including internal tracking forms, Monthly and Quarterly reports, DARTS, patient incentives and other tracking as required, in addition to standard documentation in electronic medical record. Documents all Outpatient Substance Use, Mental Health and Psychosocial Support Services in Careware. Participates in CCHIP Domain II meetings and All CCHIP Domain MeetingsMaintains, reports on, and ensures accurate, complete, and timely submission of all required data for funder reports. Actively participates in staff meetings and is a member of the leadership team. Maintains resource list of community services related to treatment programs, shelters, housing, state and federal entitlements, HIV/Substance Use counseling, Halfway and Quarter-Way Houses and HIV/Substance Use support groups. Makes appropriate referrals for BHCS clients and follow-up to ensure continuity of substance use treatment. Provide management and coordination of care for patients receiving medication assisted treatment of substance addictions and patients receiving Pre-exposure prophylaxis (PrEP). Knowledgeable and applicable use of both the Title 42 CFR and Substance Use Prevention and Recovery (SUPR) 2060. Knowledge and familiarity of virtual meeting platforms required. Employees are responsible for maintaining patient interaction, documents, patient care/coordination, medical information, and other work-related materials in a designated confidential and secure remote office locationAll other duties as required by the nature of the SSHARC organization as a community-based Health Intervention organization. QUALIFICATIONS/BASIC JOB REQUIREMENTS:Master’s Degree in Social Work from an accredited institution. Licensed in State of Illinois, i.e., LCSW or LCPCKnowledge of target population and psychosocial issues related to HIV diagnosis and/or other chronic health conditions. CADC, CODP, MAATP or similar certification required or pending within 6 months of hireExperience in mental health counseling. Required training and experience in providing Trauma Informed CareExperience conducting therapeutic groups. Must be willing to travel between three south suburban SSHARC health centers. Skilled in working with databases, and data collection techniques. Ideal candidate would have some ability to interpret and evaluate health care and medical data, including those pertaining to service utilization and program evaluation measures, laboratory and clinical results, and quality assurance. Familiarity with standard reporting requirements and reporting formats. Valid Illinois driver’s license and regular access to reliable automobile, and willingness to travel among sites. Excellent oral and written communication skills. Ability to work with focus and precision within a changing, complex organizational environment. Demonstrated ability to work in a sensitive and culturally competent manner with people from diverse backgrounds.",Mid-Senior level,Full-time,Health Care Provider,Non-profit Organizations,3868769983
MileHigh Adjusters Houston,"Independent Insurance Claims Adjuster in Deerfield Beach, Florida",Entry level,"Exciting Opportunity for Aspiring Claims Adjusters! INDEPENDENT INSURANCE CLAIMS ADJUSTERS NEEDED NOW!Are you ready to embark on a dynamic and in-demand career as an Independent Insurance Claims Adjuster? This is your chance to join a thriving industry with endless opportunities for growth and advancement.Why This Opportunity Matters:With the current surge in storm-related events sweeping across the nation, there's an urgent need for new adjusters to meet the escalating demand.As a Licensed Claims Adjuster, you'll play a crucial role in helping individuals and businesses recover from unforeseen disasters and rebuild their lives.This is not just a job—it's a rewarding career path where you can make a real difference in people's lives while enjoying flexibility, autonomy, and competitive compensation.Join Our Team:Are you actively working as a Licensed Claims Adjuster with 100 claims or more under your belt? If so, that's great! If not, no problem! Let us help you on your career path as a Licensed Claims Adjuster. You're welcome to sign up on our jobs roster if you meet our guidelines.How We Can Help You Succeed:At MileHigh Adjusters Houston, we offer comprehensive training programs tailored to equip you with the essential skills and knowledge needed to excel in the field of claims adjusting.Our expert instructor, with years of industry experience, will provide you with hands-on training, insider tips, and practical insights to prepare you for real-world challenges.Whether you're a seasoned professional or a newcomer to the field, our training programs are designed to meet you where you are and help you reach your full potential as a claims adjuster.Don't miss out on this opportunity—let us assist you in advancing your career in claims adjusting and achieving your professional goals. With our guidance and support, you'll have the opportunity to thrive in a dynamic and rewarding industry, making a positive impact on the lives of others while achieving your professional goals.Seize the Opportunity Today!Contact us now at 281-741-8505 or to learn more about our training programs and take the first step towards a fulfilling career as a Licensed Claims Adjuster. Visit our website at to explore our offerings and view our 375+ Five-Star Google Reviews.You can also find us on YouTube at: ()and Facebook at: () for additional resources and updates.#AdjustersNeeded #CareerOpportunity #ClaimsAdjusterTraining #MileHighAdjustersHouston""Discover a wealth of valuable resources on our YouTube channel! Dive into a trove of insightful videos at https://www.youtube.com/channel/UC9nTRXrwnbC2TuYphDUVhWg to explore expert tips, and testimonials to enhance your skills and knowledge. Subscribe now for exclusive content and stay ahead in your journey with MileHigh Adjusters Houston!""Powered by JazzHR3hw7WRSGE6",Entry level,Full-time,Finance and Sales,Internet Publishing,3868782996
